trial,market,strategy,return_pct,max_dd_pct,liquidated
15,futures,match-down vote,28.885457375678136,5.28934759530796,False
15,futures,match-down evidence,57.73578652465827,11.94981370348783,False
16,spot,buy_and_hold,49.39141194676311,59.10197546924339,False
16,spot,kelly_regime_v4,126.2325604495671,30.175662573036615,False
16,spot,match-up vote,114.77158593561603,33.86215801991191,False
16,spot,match-up evidence,83.72128079485661,41.746147089432114,False
16,spot,match-down vote,31.438552832790336,10.608478833118143,False
16,spot,match-down evidence,54.12613609757246,15.956604755511936,False
16,futures,buy_and_hold,246.8356283378188,75.76827188181593,False
16,futures,kelly_regime_v4,154.4923765551478,27.53260371169387,False
16,futures,match-up vote,156.29716944249154,36.4704829894168,False
16,futures,match-up evidence,482.28768263740693,56.99143558757458,False
16,futures,match-down vote,30.534452203235695,12.762864034387682,False
16,futures,match-down evidence,62.21466053770217,24.24737501065569,False
17,spot,buy_and_hold,-50.85318530472039,63.49741872334611,False
17,spot,kelly_regime_v4,-8.89599709544675,9.393039093577766,False
17,spot,match-up vote,-12.517589562245757,19.5151227939596,False
17,spot,match-up evidence,0.0,0.0,False
17,spot,match-down vote,-3.808480807155168,6.127647204174896,False
17,spot,match-down evidence,0.0,0.0,False
17,futures,buy_and_hold,-98.19548021356783,98.86541929535532,True
17,futures,kelly_regime_v4,-11.467511098125682,11.974065290556196,False
17,futures,match-up vote,-13.570384032451255,21.05660193331938,False
17,futures,match-up evidence,0.0,0.0,False
17,futures,match-down vote,-3.625394488393663,6.376455942199649,False
17,futures,match-down evidence,0.0,0.0,False
18,spot,buy_and_hold,124.99132799278402,84.0674592908867,False
18,spot,kelly_regime_v4,256.601389904674,42.95559921807852,False
18,spot,match-up vote,240.92932982237477,39.30908075913127,False
18,spot,match-up evidence,268.0821201515391,47.247363426029224,False
18,spot,match-down vote,56.64494062105787,9.817662186181977,False
18,spot,match-down evidence,96.14551119459875,13.618068808667342,False
18,futures,buy_and_hold,-98.19548021356783,99.90392463375282,True
